"Accession","Organism","Genome assembly","Donor sex","Donor age","File download url"
"GSM1534736","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534736/suppl/GSM1534736_FOXA1_ChIP-seq_Vehicle_rep1.bed.gz"
"GSM1534735","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534735/suppl/GSM1534735_p65_ChIP-seq_E2+TNFa_rep2.bed.gz"
"GSM1534734","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534734/suppl/GSM1534734_p65_ChIP-seq_E2+TNFa_rep1.bed.gz"
"GSM1534733","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534733/suppl/GSM1534733_p65_ChIP-seq_TNFa_rep2.bed.gz"
"GSM1534732","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534732/suppl/GSM1534732_p65_ChIP-seq_TNFa_rep1.bed.gz"
"GSM1534731","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534731/suppl/GSM1534731_p65_ChIP-seq_E2_rep2.bed.gz"
"GSM1534730","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534730/suppl/GSM1534730_p65_ChIP-seq_E2_rep1.bed.gz"
"GSM1534729","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534729/suppl/GSM1534729_p65_ChIP-seq_Vehicle_rep2.bed.gz"
"GSM1534728","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534728/suppl/GSM1534728_p65_ChIP-seq_Vehicle_rep1.bed.gz"
"GSM1534727","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534727/suppl/GSM1534727_ERa_ChIP-seq_E2+TNFa_rep2.bed.gz"
"GSM1534726","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534726/suppl/GSM1534726_ERa_ChIP-seq_E2+TNFa_rep1.bed.gz"
"GSM1534725","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534725/suppl/GSM1534725_ERa_ChIP-seq_TNFa_rep2.bed.gz"
"GSM1534724","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534724/suppl/GSM1534724_ERa_ChIP-seq_TNFa_rep1.bed.gz"
"GSM1534723","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534723/suppl/GSM1534723_ERa_ChIP-seq_E2_rep2.bed.gz"
"GSM1534722","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534722/suppl/GSM1534722_ERa_ChIP-seq_E2_rep1.bed.gz"
"GSM1534721","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534721/suppl/GSM1534721_ERa_ChIP-seq_Vehicle_rep2.bed.gz"
"GSM1534720","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534720/suppl/GSM1534720_ERa_ChIP-seq_Vehicle_rep1.bed.gz"
"GSM1534719","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534719/suppl/GSM1534719_Input_ChIP-seq_E2+TNFa_rep2.bed.gz"
"GSM1534718","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534718/suppl/GSM1534718_Input_ChIP-seq_E2+TNFa_rep1.bed.gz"
"GSM1534717","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534717/suppl/GSM1534717_Input_ChIP-seq_TNFa_rep2.bed.gz"
"GSM1534716","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534716/suppl/GSM1534716_Input_ChIP-seq_TNFa_rep1.bed.gz"
"GSM1534715","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534715/suppl/GSM1534715_Input_ChIP-seq_E2_rep2.bed.gz"
"GSM1534714","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534714/suppl/GSM1534714_Input_ChIP-seq_E2_rep1.bed.gz"
"GSM1534713","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534713/suppl/GSM1534713_Input_ChIP-seq_Vehicle_rep2.bed.gz"
"GSM1534712","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1534nnn/GSM1534712/suppl/GSM1534712_Input_ChIP-seq_Vehicle_rep1.bed.gz"
"GSM1294893","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294893/suppl/GSM1294893_SLX5087_CHK7_1_4059_peaks.bed.gz"
"GSM1294891","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294891/suppl/GSM1294891_SLX4414_APO4bP53_peaks.bed.gz"
"GSM1294890","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294890/suppl/GSM1294890_SLX4139_RAS5P53_peaks.bed.gz"
"GSM1294885","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294885/suppl/GSM1294885_SLX4056_APO3P53_peaks.bed.gz"
"GSM1294884","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294884/suppl/GSM1294884_SLX5695_GR_5695_peaks.bed.gz"
"GSM1294881","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294881/suppl/GSM1294881_SLX3585_CHK2_GAII_peaks.bed.gz"
"GSM1294880","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294880/suppl/GSM1294880_SLX3582_CHK1_GAII_new_peaks.bed.gz"
"GSM1294879","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294879/suppl/GSM1294879_SLX3200_APO2P53_peaks.bed.gz"
"GSM1294878","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294878/suppl/GSM1294878_SLX3199_RAS4P53_peaks.bed.gz"
"GSM1294877","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294877/suppl/GSM1294877_SLX3198_RAS3P53_peaks.bed.gz"
"GSM1294876","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294876/suppl/GSM1294876_SLX5696_GR_5696_peaks.bed.gz"
"GSM1294883","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294883/suppl/GSM1294883_SLX3585_CHK2_HiSeq_peaks.bed.gz"
"GSM1294882","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1294nnn/GSM1294882/suppl/GSM1294882_SLX3582_CHK1_HiSeq_peaks.bed.gz"
"GSM1553236","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1553nnn/GSM1553236/suppl/GSM1553236_macs.451Lu_UNTR_HSF1_REP2.vs.451Lu_UNTR_INPUT.peaks.bed.gz"
"GSM1553235","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1553nnn/GSM1553235/suppl/GSM1553235_macs.451Lu_UNTR_HSF1_REP1.vs.451Lu_UNTR_INPUT.peaks.bed.gz"
"GSM1382057","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382057/suppl/GSM1382057_macs.WT_UNTR_HSF1_REP1.vs.WT_UNTR_INPUT.peaks.bed.gz"
"GSM1382055","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382055/suppl/GSM1382055_macs.WT_HS_HSF1_REP2.vs.WT_HS_INPUT.peaks.bed.gz"
"GSM1382054","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382054/suppl/GSM1382054_macs.WT_HS_HSF1_REP1.vs.WT_HS_INPUT.peaks.bed.gz"
"GSM1382052","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382052/suppl/GSM1382052_macs.KO_UNTR_HSF1_REP1.vs.KO_UNTR_INPUT.peaks.bed.gz"
"GSM1382050","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382050/suppl/GSM1382050_macs.KO_HS_HSF1_REP2.vs.KO_HS_INPUT.peaks.bed.gz"
"GSM1382049","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1382nnn/GSM1382049/suppl/GSM1382049_macs.KO_HS_HSF1_REP1.vs.KO_HS_INPUT.peaks.bed.gz"
"GSM1495450","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1495nnn/GSM1495450/suppl/GSM1495450_P75-PriT-zinba-peaks.broad.bed.gz"
"GSM1543776","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1543nnn/GSM1543776/suppl/GSM1543776_LNCaP_MRE11_ChIP-seq_15min_dht_hg18_peaks.bed.gz"
"GSM1543775","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1543nnn/GSM1543775/suppl/GSM1543775_LNCaP_MRE11_ChIP-seq_0min_hg18_peaks.bed.gz"
"GSM1543774","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1543nnn/GSM1543774/suppl/GSM1543774_LNCaP_AR_ChIP-seq_1h_dht_hg18_peaks.bed.gz"
"GSM1381223","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381223/suppl/GSM1381223_hNSC_Chd8_3EnrichedRegions.00001.sorted.bed.gz"
"GSM1381222","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381222/suppl/GSM1381222_hNSC_H3K27ac_1EnrichedRegions.00001.sorted.bed.gz"
"GSM1381221","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381221/suppl/GSM1381221_142_V1C_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381220","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381220/suppl/GSM1381220_142_Striatum_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381219","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381219/suppl/GSM1381219_142_DFC_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381218","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381218/suppl/GSM1381218_142_CBC_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381217","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381217/suppl/GSM1381217_141_V1C_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381216","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381216/suppl/GSM1381216_141_Striatum_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381215","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381215/suppl/GSM1381215_141_DFC_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1381214","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1381nnn/GSM1381214/suppl/GSM1381214_141_CBC_Chd8EnrichedRegions.00001.sorted.bed.gz"
"GSM1354840","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354840/suppl/GSM1354840_VCaP_H3K4me2_R1881_regions.bed.gz"
"GSM1575430","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1575nnn/GSM1575430/suppl/GSM1575430_G48_H3K4me3_peaks.bed.gz"
"GSM1575429","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1575nnn/GSM1575429/suppl/GSM1575429_G48_H3K4me1_peaks.bed.gz"
"GSM1102665","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1102nnn/GSM1102665/suppl/GSM1102665_Colo829_MNase-seq.bed.gz"
"GSM1548075","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1548nnn/GSM1548075/suppl/GSM1548075_AH23_Calu3H3K27ac_Regions.bed.gz"
"GSM1548074","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1548nnn/GSM1548074/suppl/GSM1548074_AH29_Calu3H3K4Me1ChIP_Regions.bed.gz"
"GSM1548072","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1548nnn/GSM1548072/suppl/GSM1548072_AH-52_Calu3EHFChIP_peaks.bed.gz"
"GSM1548071","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1548nnn/GSM1548071/suppl/GSM1548071_AH-21_Calu3EHFChIP_peaks.bed.gz"
"GSM1295636","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295636/suppl/GSM1295636_MUT_9_peaks.bed.gz"
"GSM1295635","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295635/suppl/GSM1295635_MUT_2_peaks.bed.gz"
"GSM1295634","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295634/suppl/GSM1295634_MUT_0_peaks.bed.gz"
"GSM1295632","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295632/suppl/GSM1295632_WT_9_peaks.bed.gz"
"GSM1295631","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295631/suppl/GSM1295631_WT_2_peaks.bed.gz"
"GSM1295630","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1295nnn/GSM1295630/suppl/GSM1295630_WT_0_peaks.bed.gz"
"GSM1358819","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358819/suppl/GSM1358819_HIRA.40HT.1Rep.bed.gz"
"GSM1358817","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358817/suppl/GSM1358817_HIRA.ER32.1Rep.bed.gz"
"GSM1358815","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358815/suppl/GSM1358815_HIRA.Senes.1Rep.bed.gz"
"GSM1358813","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358813/suppl/GSM1358813_HIRA.Prolif.1Rep.bed.gz"
"GSM1358811","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358811/suppl/GSM1358811_H3.3.Senes.bed.gz"
"GSM1358809","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1358nnn/GSM1358809/suppl/GSM1358809_H3.3.Prolif.1Rep.bed.gz"
"GSM1532417","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532417/suppl/GSM1532417_NB3_H3K27ac_peaks.bed.gz"
"GSM1532415","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532415/suppl/GSM1532415_NB2_H3K27ac_peaks.bed.gz"
"GSM1532414","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532414/suppl/GSM1532414_NB1_H3K27ac_peaks.bed.gz"
"GSM1532413","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532413/suppl/GSM1532413_SHSY5Y_102_Pol_II_peaks.bed.gz"
"GSM1532411","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532411/suppl/GSM1532411_SHSY5Y_DMSO_Pol_II_peaks.bed.gz"
"GSM1532409","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532409/suppl/GSM1532409_SHSY5Y_DMSO_H3K4me1_peaks.bed.gz"
"GSM1532408","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532408/suppl/GSM1532408_SHSY5Y_DMSO_H3K27ac_peaks.bed.gz"
"GSM1532407","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532407/suppl/GSM1532407_kelly_102_Pol_II_peaks.bed.gz"
"GSM1532405","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532405/suppl/GSM1532405_kelly_DMSO_Pol_II_peaks.bed.gz"
"GSM1532402","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532402/suppl/GSM1532402_kelly_DMSO_H3K4me1_peaks.bed.gz"
"GSM1532401","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1532nnn/GSM1532401/suppl/GSM1532401_kelly_DMSO_H3K27ac_peaks.bed.gz"
"GSM1278507","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278507/suppl/GSM1278507_MAFB_differentiated_summits.bed.gz"
"GSM1278506","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1278nnn/GSM1278506/suppl/GSM1278506_MAF_differentiated_summits.bed.gz"
"GSM1415125","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1415nnn/GSM1415125/suppl/GSM1415125_hs52l3_6_PolII+TBBZ+DHT.bed.gz"
"GSM1415124","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1415nnn/GSM1415124/suppl/GSM1415124_hs52l3_4_PolII+DHT.bed.gz"
"GSM1415123","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1415nnn/GSM1415123/suppl/GSM1415123_hs46l4_2_CK2a+DHT.bed.gz"
"GSM1466840","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466840/suppl/GSM1466840_macs.H9-BRD3.MS417-displaced.bed.gz"
"GSM1466839","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466839/suppl/GSM1466839_macs.H9-BRD3.DMSO.bed.gz"
"GSM1466838","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466838/suppl/GSM1466838_macs.H9-BRD2.MS417-displaced.bed.gz"
"GSM1466837","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466837/suppl/GSM1466837_macs.H9-BRD2.DMSO.bed.gz"
"GSM1466836","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466836/suppl/GSM1466836_macs.H9-BRD4.MS417-displaced.bed.gz"
"GSM1466835","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1466nnn/GSM1466835/suppl/GSM1466835_macs.H9-BRD4.DMSO.bed.gz"
"GSM1405141","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405141/suppl/GSM1405141_CSB2_N20_vs_input2_peaks.bed.gz"
"GSM1405140","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405140/suppl/GSM1405140_CSB2_GFP_vs_input2_peaks.bed.gz"
"GSM1405138","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405138/suppl/GSM1405138_CS1AN2_N20_vs_input2_peaks.bed.gz"
"GSM1405137","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405137/suppl/GSM1405137_CS1AN2_GFP_vs_input2_peaks.bed.gz"
"GSM1405135","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405135/suppl/GSM1405135_CSB1_N20_vs_input1_peaks.bed.gz"
"GSM1405134","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405134/suppl/GSM1405134_CSB1_GFP_vs_input1_peaks.bed.gz"
"GSM1405132","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405132/suppl/GSM1405132_CS1AN1_N20_vs_input1_peaks.bed.gz"
"GSM1405131","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1405nnn/GSM1405131/suppl/GSM1405131_CS1AN1_GFP_vs_input1_peaks.bed.gz"
"GSM1462478","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1462nnn/GSM1462478/suppl/GSM1462478_NRF1_peaks.bed.gz"
"GSM1462477","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1462nnn/GSM1462477/suppl/GSM1462477_Egln2_peaks.bed.gz"
"GSM1462476","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1462nnn/GSM1462476/suppl/GSM1462476_HIF1beta_peaks.bed.gz"
"GSM1462475","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1462nnn/GSM1462475/suppl/GSM1462475_HIF1alpha_peaks.bed.gz"
"GSM1246721","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246721/suppl/GSM1246721_A549_Smad3_hg18.bed.gz"
"GSM1246719","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246719/suppl/GSM1246719_H441_Smad4_siTTF-1_hg18.bed.gz"
"GSM1246718","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246718/suppl/GSM1246718_H441_Smad4_siControl_hg18.bed.gz"
"GSM1246716","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246716/suppl/GSM1246716_H441_TTF-1_1p5h_hg18.bed.gz"
"GSM1246715","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246715/suppl/GSM1246715_H441_TTF-1_0h_hg18.bed.gz"
"GSM1246714","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246714/suppl/GSM1246714_H441_Smad3_siTTF-1_hg18.bed.gz"
"GSM1246713","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1246nnn/GSM1246713/suppl/GSM1246713_H441_Smad3_siControl_hg18.bed.gz"
"GSM1276025","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276025/suppl/GSM1276025_AGS-UV-6H.bed.gz"
"GSM1276024","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276024/suppl/GSM1276024_AGS-UV-5H.bed.gz"
"GSM1276023","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276023/suppl/GSM1276023_AGS-UV-4H.bed.gz"
"GSM1276022","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276022/suppl/GSM1276022_AGS-UV-3H.bed.gz"
"GSM1276021","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276021/suppl/GSM1276021_AGS-UV-2H.bed.gz"
"GSM1276020","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276020/suppl/GSM1276020_AGS-UV-1H.bed.gz"
"GSM1276019","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1276nnn/GSM1276019/suppl/GSM1276019_AGS-Control.bed.gz"
"GSM1340092","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1340nnn/GSM1340092/suppl/GSM1340092_MEL18_OHT_HS_mergedTechReps_ChipSeq_peaks.bed.gz"
"GSM1340091","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1340nnn/GSM1340091/suppl/GSM1340091_MEL18_METHANOL_HS_mergedTechReps_ChipSeq_peaks.bed.gz"
"GSM1340090","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1340nnn/GSM1340090/suppl/GSM1340090_DNAPKCS_OHT_HS_mergedTechReps_ChipSeq_peaks.bed.gz"
"GSM1340089","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1340nnn/GSM1340089/suppl/GSM1340089_DNAPKCS_METHANOL_HS_mergedTechReps_ChipSeq_peaks.bed.gz"
"GSM773473","Homo sapiens","-","-","-","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM773nnn/GSM773473/suppl/GSM773473_MRE-Seq_Control_2.bed.gz"
